"Area","MTU","Biomass - Actual Aggregated [MW]","Energy storage - Actual Aggregated [MW]","Fossil Brown coal/Lignite - Actual Aggregated [MW]","Fossil Coal-derived gas - Actual Aggregated [MW]","Fossil Gas - Actual Aggregated [MW]","Fossil Hard coal - Actual Aggregated [MW]","Fossil Oil - Actual Aggregated [MW]","Fossil Oil shale - Actual Aggregated [MW]","Fossil Peat - Actual Aggregated [MW]","Geothermal - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Aggregated [MW]","Hydro Pumped Storage - Actual Consumption [MW]","Hydro Run-of-river and poundage - Actual Aggregated [MW]","Hydro Water Reservoir - Actual Aggregated [MW]","Marine - Actual Aggregated [MW]","Nuclear - Actual Aggregated [MW]","Other - Actual Aggregated [MW]","Other renewable - Actual Aggregated [MW]","Solar - Actual Aggregated [MW]","Waste - Actual Aggregated [MW]","Wind Offshore - Actual Aggregated [MW]","Wind Onshore - Actual Aggregated [MW]"
"BZN|SI","10.04.2024 17:00 - 10.04.2024 18:00 (CET/CEST)","10","n/e","464","n/e","33","n/e","0","n/e","n/e","n/e","151","","785","n/e","n/e","0","n/e","n/e","69","9","n/e","3"
"BZN|SI","10.04.2024 18:00 - 10.04.2024 19:00 (CET/CEST)","10","n/e","484","n/e","47","n/e","0","n/e","n/e","n/e","129","","852","n/e","n/e","0","n/e","n/e","25","8","n/e","2"
"BZN|SI","10.04.2024 19:00 - 10.04.2024 20:00 (CET/CEST)","10","n/e","501","n/e","43","n/e","0","n/e","n/e","n/e","142","","860","n/e","n/e","0","n/e","n/e","3","2","n/e","2"
"BZN|SI","10.04.2024 20:00 - 10.04.2024 21:00 (CET/CEST)","10","n/e","505","n/e","41","n/e","0","n/e","n/e","n/e","169","","860","n/e","n/e","0","n/e","n/e","2","2","n/e","2"
"BZN|SI","10.04.2024 21:00 - 10.04.2024 22:00 (CET/CEST)","10","n/e","500","n/e","35","n/e","0","n/e","n/e","n/e","164","","859","n/e","n/e","0","n/e","n/e","2","1","n/e","2"
"BZN|SI","10.04.2024 22:00 - 10.04.2024 23:00 (CET/CEST)","10","n/e","405","n/e","34","n/e","0","n/e","n/e","n/e","162","","839","n/e","n/e","0","n/e","n/e","1","2","n/e","2"
"BZN|SI","10.04.2024 23:00 - 11.04.2024 00:00 (CET/CEST)","10","n/e","298","n/e","34","n/e","0","n/e","n/e","n/e","144","","818","n/e","n/e","0","n/e","n/e","2","3","n/e","2"
"BZN|SI","11.04.2024 00:00 - 11.04.2024 01:00 (CET/CEST)","10","n/e","232","n/e","32","n/e","0","n/e","n/e","n/e","0","","781","n/e","n/e","0","n/e","n/e","2","3","n/e","2"
"BZN|SI","11.04.2024 01:00 - 11.04.2024 02:00 (CET/CEST)","10","n/e","230","n/e","34","n/e","0","n/e","n/e","n/e","0","","782","n/e","n/e","0","n/e","n/e","2","3","n/e","2"
"BZN|SI","11.04.2024 02:00 - 11.04.2024 03:00 (CET/CEST)","10","n/e","230","n/e","34","n/e","0","n/e","n/e","n/e","0","","781","n/e","n/e","0","n/e","n/e","2","3","n/e","2"
"BZN|SI","11.04.2024 03:00 - 11.04.2024 04:00 (CET/CEST)","10","n/e","230","n/e","35","n/e","0","n/e","n/e","n/e","0","","777","n/e","n/e","0","n/e","n/e","3","3","n/e","2"
"BZN|SI","11.04.2024 04:00 - 11.04.2024 05:00 (CET/CEST)","10","n/e","230","n/e","35","n/e","0","n/e","n/e","n/e","0","","776","n/e","n/e","0","n/e","n/e","3","2","n/e","2"
"BZN|SI","11.04.2024 05:00 - 11.04.2024 06:00 (CET/CEST)","10","n/e","287","n/e","38","n/e","0","n/e","n/e","n/e","0","","804","n/e","n/e","0","n/e","n/e","3","3","n/e","2"
"BZN|SI","11.04.2024 06:00 - 11.04.2024 07:00 (CET/CEST)","10","n/e","234","n/e","59","n/e","0","n/e","n/e","n/e","0","","822","n/e","n/e","0","n/e","n/e","5","2","n/e","2"
"BZN|SI","11.04.2024 07:00 - 11.04.2024 08:00 (CET/CEST)","10","n/e","230","n/e","45","n/e","0","n/e","n/e","n/e","0","","834","n/e","n/e","0","n/e","n/e","38","3","n/e","1"
"BZN|SI","11.04.2024 08:00 - 11.04.2024 09:00 (CET/CEST)","10","n/e","229","n/e","54","n/e","0","n/e","n/e","n/e","0","","781","n/e","n/e","0","n/e","n/e","96","4","n/e","1"
"BZN|SI","11.04.2024 09:00 - 11.04.2024 10:00 (CET/CEST)","10","n/e","234","n/e","44","n/e","0","n/e","n/e","n/e","0","","790","n/e","n/e","0","n/e","n/e","158","2","n/e","3"
"BZN|SI","11.04.2024 10:00 - 11.04.2024 11:00 (CET/CEST)","10","n/e","225","n/e","40","n/e","0","n/e","n/e","n/e","0","","648","n/e","n/e","0","n/e","n/e","204","2","n/e","2"
"BZN|SI","11.04.2024 11:00 - 11.04.2024 12:00 (CET/CEST)","10","n/e","225","n/e","37","n/e","0","n/e","n/e","n/e","0","","499","n/e","n/e","0","n/e","n/e","259","2","n/e","2"
"BZN|SI","11.04.2024 12:00 - 11.04.2024 13:00 (CET/CEST)","10","n/e","224","n/e","39","n/e","0","n/e","n/e","n/e","0","","335","n/e","n/e","0","n/e","n/e","319","2","n/e","2"
"BZN|SI","11.04.2024 13:00 - 11.04.2024 14:00 (CET/CEST)","10","n/e","223","n/e","35","n/e","0","n/e","n/e","n/e","0","","337","n/e","n/e","0","n/e","n/e","337","3","n/e","1"
"BZN|SI","11.04.2024 14:00 - 11.04.2024 15:00 (CET/CEST)","10","n/e","263","n/e","33","n/e","0","n/e","n/e","n/e","0","","353","n/e","n/e","0","n/e","n/e","329","3","n/e","1"
"BZN|SI","11.04.2024 15:00 - 11.04.2024 16:00 (CET/CEST)","10","n/e","333","n/e","33","n/e","0","n/e","n/e","n/e","0","","534","n/e","n/e","0","n/e","n/e","244","4","n/e","2"
"BZN|SI","11.04.2024 16:00 - 11.04.2024 17:00 (CET/CEST)","10","n/e","336","n/e","35","n/e","0","n/e","n/e","n/e","0","","747","n/e","n/e","0","n/e","n/e","184","2","n/e","2"
"BZN|SI","11.04.2024 17:00 - 11.04.2024 18:00 (CET/CEST)","10","n/e","403","n/e","31","n/e","0","n/e","n/e","n/e","0","","802","n/e","n/e","0","n/e","n/e","108","10","n/e","2"
"BZN|SI","11.04.2024 18:00 - 11.04.2024 19:00 (CET/CEST)","10","n/e","501","n/e","54","n/e","0","n/e","n/e","n/e","165","","834","n/e","n/e","0","n/e","n/e","40","11","n/e","1"
"BZN|SI","11.04.2024 19:00 - 11.04.2024 20:00 (CET/CEST)","10","n/e","500","n/e","42","n/e","0","n/e","n/e","n/e","166","","852","n/e","n/e","0","n/e","n/e","6","2","n/e","1"
"BZN|SI","11.04.2024 20:00 - 11.04.2024 21:00 (CET/CEST)","10","n/e","500","n/e","41","n/e","0","n/e","n/e","n/e","166","","853","n/e","n/e","0","n/e","n/e","3","2","n/e","1"
"BZN|SI","11.04.2024 21:00 - 11.04.2024 22:00 (CET/CEST)","10","n/e","497","n/e","35","n/e","0","n/e","n/e","n/e","165","","844","n/e","n/e","0","n/e","n/e","2","2","n/e","1"
"BZN|SI","11.04.2024 22:00 - 11.04.2024 23:00 (CET/CEST)","10","n/e","389","n/e","34","n/e","0","n/e","n/e","n/e","86","","823","n/e","n/e","0","n/e","n/e","2","2","n/e","1"
"BZN|SI","11.04.2024 23:00 - 12.04.2024 00:00 (CET/CEST)","10","n/e","303","n/e","33","n/e","0","n/e","n/e","n/e","0","","796","n/e","n/e","0","n/e","n/e","2","2","n/e","1"
"BZN|SI","12.04.2024 00:00 - 12.04.2024 01:00 (CET/CEST)","9","n/e","265","n/e","32","n/e","0","n/e","n/e","n/e","165","","778","n/e","n/e","0","n/e","n/e","2","3","n/e","1"
"BZN|SI","12.04.2024 01:00 - 12.04.2024 02:00 (CET/CEST)","9","n/e","236","n/e","33","n/e","0","n/e","n/e","n/e","109","","727","n/e","n/e","0","n/e","n/e","2","3","n/e","1"
"BZN|SI","12.04.2024 02:00 - 12.04.2024 03:00 (CET/CEST)","9","n/e","235","n/e","32","n/e","0","n/e","n/e","n/e","0","","724","n/e","n/e","0","n/e","n/e","3","3","n/e","1"
"BZN|SI","12.04.2024 03:00 - 12.04.2024 04:00 (CET/CEST)","9","n/e","235","n/e","33","n/e","0","n/e","n/e","n/e","0","","727","n/e","n/e","0","n/e","n/e","3","2","n/e","1"
"BZN|SI","12.04.2024 04:00 - 12.04.2024 05:00 (CET/CEST)","9","n/e","299","n/e","36","n/e","0","n/e","n/e","n/e","0","","728","n/e","n/e","0","n/e","n/e","3","2","n/e","1"
"BZN|SI","12.04.2024 05:00 - 12.04.2024 06:00 (CET/CEST)","9","n/e","403","n/e","39","n/e","0","n/e","n/e","n/e","167","","767","n/e","n/e","0","n/e","n/e","4","3","n/e","1"
"BZN|SI","12.04.2024 06:00 - 12.04.2024 07:00 (CET/CEST)","9","n/e","501","n/e","44","n/e","0","n/e","n/e","n/e","169","","822","n/e","n/e","0","n/e","n/e","7","2","n/e","0"
"BZN|SI","12.04.2024 07:00 - 12.04.2024 08:00 (CET/CEST)","9","n/e","509","n/e","42","n/e","0","n/e","n/e","n/e","168","","831","n/e","n/e","0","n/e","n/e","51","1","n/e","3"
"BZN|SI","12.04.2024 08:00 - 12.04.2024 09:00 (CET/CEST)","9","n/e","508","n/e","43","n/e","0","n/e","n/e","n/e","155","","823","n/e","n/e","0","n/e","n/e","148","1","n/e","3"
"BZN|SI","12.04.2024 09:00 - 12.04.2024 10:00 (CET/CEST)","9","n/e","402","n/e","37","n/e","0","n/e","n/e","n/e","22","","729","n/e","n/e","0","n/e","n/e","244","1","n/e","3"
"BZN|SI","12.04.2024 10:00 - 12.04.2024 11:00 (CET/CEST)","9","n/e","286","n/e","36","n/e","0","n/e","n/e","n/e","0","","627","n/e","n/e","0","n/e","n/e","311","1","n/e","2"
"BZN|SI","12.04.2024 11:00 - 12.04.2024 12:00 (CET/CEST)","9","n/e","230","n/e","34","n/e","0","n/e","n/e","n/e","0","","474","n/e","n/e","0","n/e","n/e","359","1","n/e","2"
"BZN|SI","12.04.2024 12:00 - 12.04.2024 13:00 (CET/CEST)","9","n/e","228","n/e","33","n/e","0","n/e","n/e","n/e","0","","324","n/e","n/e","0","n/e","n/e","380","1","n/e","1"
"BZN|SI","12.04.2024 13:00 - 12.04.2024 14:00 (CET/CEST)","10","n/e","228","n/e","32","n/e","0","n/e","n/e","n/e","0","","261","n/e","n/e","0","n/e","n/e","380","1","n/e","1"
"BZN|SI","12.04.2024 14:00 - 12.04.2024 15:00 (CET/CEST)","9","n/e","227","n/e","30","n/e","0","n/e","n/e","n/e","0","","278","n/e","n/e","0","n/e","n/e","361","1","n/e","1"
"BZN|SI","12.04.2024 15:00 - 12.04.2024 16:00 (CET/CEST)","9","n/e","270","n/e","31","n/e","0","n/e","n/e","n/e","0","","323","n/e","n/e","0","n/e","n/e","302","1","n/e","1"
"BZN|SI","12.04.2024 16:00 - 12.04.2024 17:00 (CET/CEST)","9","n/e","286","n/e","31","n/e","0","n/e","n/e","n/e","0","","533","n/e","n/e","0","n/e","n/e","225","1","n/e","1"
"BZN|SI","12.04.2024 17:00 - 12.04.2024 18:00 (CET/CEST)","9","n/e","339","n/e","31","n/e","0","n/e","n/e","n/e","0","","778","n/e","n/e","0","n/e","n/e","134","1","n/e","1"
"BZN|SI","12.04.2024 18:00 - 12.04.2024 19:00 (CET/CEST)","9","n/e","417","n/e","35","n/e","0","n/e","n/e","n/e","136","","828","n/e","n/e","0","n/e","n/e","50","1","n/e","1"
"BZN|SI","12.04.2024 19:00 - 12.04.2024 20:00 (CET/CEST)","9","n/e","493","n/e","40","n/e","0","n/e","n/e","n/e","164","","857","n/e","n/e","0","n/e","n/e","8","1","n/e","0"
"BZN|SI","12.04.2024 20:00 - 12.04.2024 21:00 (CET/CEST)","9","n/e","509","n/e","40","n/e","0","n/e","n/e","n/e","165","","851","n/e","n/e","0","n/e","n/e","4","1","n/e","1"
"BZN|SI","12.04.2024 21:00 - 12.04.2024 22:00 (CET/CEST)","9","n/e","488","n/e","34","n/e","0","n/e","n/e","n/e","156","","842","n/e","n/e","0","n/e","n/e","2","1","n/e","1"
"BZN|SI","12.04.2024 22:00 - 12.04.2024 23:00 (CET/CEST)","9","n/e","408","n/e","34","n/e","0","n/e","n/e","n/e","154","","820","n/e","n/e","0","n/e","n/e","2","1","n/e","1"
"BZN|SI","12.04.2024 23:00 - 13.04.2024 00:00 (CET/CEST)","9","n/e","298","n/e","32","n/e","0","n/e","n/e","n/e","0","","804","n/e","n/e","0","n/e","n/e","2","1","n/e","1"
"BZN|SI","13.04.2024 00:00 - 13.04.2024 01:00 (CET/CEST)","10","n/e","243","n/e","33","n/e","0","n/e","n/e","n/e","0","","759","n/e","n/e","0","n/e","n/e","2","1","n/e","1"
"BZN|SI","13.04.2024 01:00 - 13.04.2024 02:00 (CET/CEST)","10","n/e","225","n/e","33","n/e","0","n/e","n/e","n/e","0","","757","n/e","n/e","0","n/e","n/e","3","1","n/e","1"
"BZN|SI","13.04.2024 02:00 - 13.04.2024 03:00 (CET/CEST)","10","n/e","225","n/e","34","n/e","0","n/e","n/e","n/e","0","","741","n/e","n/e","0","n/e","n/e","3","1","n/e","1"
"BZN|SI","13.04.2024 03:00 - 13.04.2024 04:00 (CET/CEST)","10","n/e","226","n/e","34","n/e","0","n/e","n/e","n/e","0","","720","n/e","n/e","0","n/e","n/e","3","1","n/e","1"
"BZN|SI","13.04.2024 04:00 - 13.04.2024 05:00 (CET/CEST)","10","n/e","228","n/e","37","n/e","0","n/e","n/e","n/e","0","","730","n/e","n/e","0","n/e","n/e","3","1","n/e","1"
"BZN|SI","13.04.2024 05:00 - 13.04.2024 06:00 (CET/CEST)","10","n/e","230","n/e","39","n/e","0","n/e","n/e","n/e","0","","763","n/e","n/e","0","n/e","n/e","4","1","n/e","1"
"BZN|SI","13.04.2024 06:00 - 13.04.2024 07:00 (CET/CEST)","10","n/e","235","n/e","38","n/e","0","n/e","n/e","n/e","0","","782","n/e","n/e","0","n/e","n/e","8","1","n/e","1"
"BZN|SI","13.04.2024 07:00 - 13.04.2024 08:00 (CET/CEST)","10","n/e","239","n/e","40","n/e","0","n/e","n/e","n/e","0","","780","n/e","n/e","0","n/e","n/e","49","1","n/e","1"
"BZN|SI","13.04.2024 08:00 - 13.04.2024 09:00 (CET/CEST)","10","n/e","240","n/e","39","n/e","0","n/e","n/e","n/e","0","","767","n/e","n/e","0","n/e","n/e","125","1","n/e","0"
"BZN|SI","13.04.2024 09:00 - 13.04.2024 10:00 (CET/CEST)","10","n/e","235","n/e","36","n/e","0","n/e","n/e","n/e","0","","736","n/e","n/e","0","n/e","n/e","200","1","n/e","0"
"BZN|SI","13.04.2024 10:00 - 13.04.2024 11:00 (CET/CEST)","10","n/e","226","n/e","35","n/e","0","n/e","n/e","n/e","0","","549","n/e","n/e","0","n/e","n/e","272","1","n/e","0"
"BZN|SI","13.04.2024 11:00 - 13.04.2024 12:00 (CET/CEST)","10","n/e","225","n/e","33","n/e","0","n/e","n/e","n/e","0","","336","n/e","n/e","0","n/e","n/e","335","1","n/e","0"
"BZN|SI","13.04.2024 12:00 - 13.04.2024 13:00 (CET/CEST)","10","n/e","225","n/e","32","n/e","0","n/e","n/e","n/e","0","","199","n/e","n/e","0","n/e","n/e","364","1","n/e","0"
"BZN|SI","13.04.2024 13:00 - 13.04.2024 14:00 (CET/CEST)","9","n/e","224","n/e","31","n/e","0","n/e","n/e","n/e","0","","201","n/e","n/e","0","n/e","n/e","378","1","n/e","0"
"BZN|SI","13.04.2024 14:00 - 13.04.2024 15:00 (CET/CEST)","10","n/e","225","n/e","30","n/e","0","n/e","n/e","n/e","0","","155","n/e","n/e","0","n/e","n/e","364","1","n/e","0"
"BZN|SI","13.04.2024 15:00 - 13.04.2024 16:00 (CET/CEST)","10","n/e","225","n/e","31","n/e","0","n/e","n/e","n/e","0","","176","n/e","n/e","0","n/e","n/e","301","1","n/e","1"
"BZN|SI","13.04.2024 16:00 - 13.04.2024 17:00 (CET/CEST)","10","n/e","225","n/e","31","n/e","0","n/e","n/e","n/e","0","","305","n/e","n/e","0","n/e","n/e","223","1","n/e","0"
"BZN|SI","13.04.2024 17:00 - 13.04.2024 18:00 (CET/CEST)","10","n/e","225","n/e","31","n/e","0","n/e","n/e","n/e","1","","644","n/e","n/e","0","n/e","n/e","135","1","n/e","0"
"BZN|SI","13.04.2024 18:00 - 13.04.2024 19:00 (CET/CEST)","10","n/e","288","n/e","35","n/e","0","n/e","n/e","n/e","104","","824","n/e","n/e","0","n/e","n/e","50","1","n/e","0"
"BZN|SI","13.04.2024 19:00 - 13.04.2024 20:00 (CET/CEST)","10","n/e","385","n/e","40","n/e","0","n/e","n/e","n/e","167","","853","n/e","n/e","0","n/e","n/e","8","1","n/e","0"
"BZN|SI","13.04.2024 20:00 - 13.04.2024 21:00 (CET/CEST)","10","n/e","298","n/e","42","n/e","0","n/e","n/e","n/e","135","","851","n/e","n/e","0","n/e","n/e","4","1","n/e","0"
"BZN|SI","13.04.2024 21:00 - 13.04.2024 22:00 (CET/CEST)","10","n/e","237","n/e","36","n/e","0","n/e","n/e","n/e","135","","853","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","13.04.2024 22:00 - 13.04.2024 23:00 (CET/CEST)","10","n/e","225","n/e","35","n/e","0","n/e","n/e","n/e","145","","833","n/e","n/e","0","n/e","n/e","2","1","n/e","0"
"BZN|SI","13.04.2024 23:00 - 14.04.2024 00:00 (CET/CEST)","10","n/e","227","n/e","33","n/e","0","n/e","n/e","n/e","118","","801","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 00:00 - 14.04.2024 01:00 (CET/CEST)","10","n/e","229","n/e","32","n/e","0","n/e","n/e","n/e","0","","780","n/e","n/e","0","n/e","n/e","2","1","n/e","0"
"BZN|SI","14.04.2024 01:00 - 14.04.2024 02:00 (CET/CEST)","10","n/e","225","n/e","33","n/e","0","n/e","n/e","n/e","0","","761","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 02:00 - 14.04.2024 03:00 (CET/CEST)","10","n/e","225","n/e","34","n/e","0","n/e","n/e","n/e","0","","710","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 03:00 - 14.04.2024 04:00 (CET/CEST)","10","n/e","225","n/e","34","n/e","0","n/e","n/e","n/e","0","","709","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 04:00 - 14.04.2024 05:00 (CET/CEST)","10","n/e","225","n/e","37","n/e","0","n/e","n/e","n/e","0","","711","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 05:00 - 14.04.2024 06:00 (CET/CEST)","10","n/e","225","n/e","40","n/e","0","n/e","n/e","n/e","0","","766","n/e","n/e","0","n/e","n/e","4","1","n/e","0"
"BZN|SI","14.04.2024 06:00 - 14.04.2024 07:00 (CET/CEST)","10","n/e","229","n/e","39","n/e","0","n/e","n/e","n/e","0","","784","n/e","n/e","0","n/e","n/e","8","1","n/e","0"
"BZN|SI","14.04.2024 07:00 - 14.04.2024 08:00 (CET/CEST)","10","n/e","225","n/e","40","n/e","0","n/e","n/e","n/e","0","","732","n/e","n/e","0","n/e","n/e","53","1","n/e","0"
"BZN|SI","14.04.2024 08:00 - 14.04.2024 09:00 (CET/CEST)","10","n/e","225","n/e","39","n/e","0","n/e","n/e","n/e","0","","622","n/e","n/e","0","n/e","n/e","137","1","n/e","0"
"BZN|SI","14.04.2024 09:00 - 14.04.2024 10:00 (CET/CEST)","11","n/e","225","n/e","36","n/e","0","n/e","n/e","n/e","0","","418","n/e","n/e","0","n/e","n/e","212","1","n/e","0"
"BZN|SI","14.04.2024 10:00 - 14.04.2024 11:00 (CET/CEST)","11","n/e","225","n/e","34","n/e","0","n/e","n/e","n/e","0","","354","n/e","n/e","0","n/e","n/e","269","1","n/e","0"
"BZN|SI","14.04.2024 11:00 - 14.04.2024 12:00 (CET/CEST)","11","n/e","225","n/e","33","n/e","0","n/e","n/e","n/e","0","","215","n/e","n/e","0","n/e","n/e","316","1","n/e","0"
"BZN|SI","14.04.2024 12:00 - 14.04.2024 13:00 (CET/CEST)","11","n/e","224","n/e","32","n/e","0","n/e","n/e","n/e","0","","160","n/e","n/e","0","n/e","n/e","333","1","n/e","0"
"BZN|SI","14.04.2024 13:00 - 14.04.2024 14:00 (CET/CEST)","11","n/e","224","n/e","32","n/e","0","n/e","n/e","n/e","0","","158","n/e","n/e","0","n/e","n/e","338","1","n/e","1"
"BZN|SI","14.04.2024 14:00 - 14.04.2024 15:00 (CET/CEST)","11","n/e","225","n/e","30","n/e","0","n/e","n/e","n/e","0","","158","n/e","n/e","0","n/e","n/e","328","1","n/e","1"
"BZN|SI","14.04.2024 15:00 - 14.04.2024 16:00 (CET/CEST)","11","n/e","224","n/e","31","n/e","0","n/e","n/e","n/e","0","","226","n/e","n/e","0","n/e","n/e","273","1","n/e","1"
"BZN|SI","14.04.2024 16:00 - 14.04.2024 17:00 (CET/CEST)","11","n/e","224","n/e","31","n/e","0","n/e","n/e","n/e","0","","399","n/e","n/e","0","n/e","n/e","197","1","n/e","1"
"BZN|SI","14.04.2024 17:00 - 14.04.2024 18:00 (CET/CEST)","11","n/e","268","n/e","32","n/e","0","n/e","n/e","n/e","0","","607","n/e","n/e","0","n/e","n/e","114","1","n/e","0"
"BZN|SI","14.04.2024 18:00 - 14.04.2024 19:00 (CET/CEST)","11","n/e","348","n/e","35","n/e","0","n/e","n/e","n/e","0","","770","n/e","n/e","0","n/e","n/e","42","1","n/e","0"
"BZN|SI","14.04.2024 19:00 - 14.04.2024 20:00 (CET/CEST)","11","n/e","451","n/e","40","n/e","0","n/e","n/e","n/e","1","","827","n/e","n/e","0","n/e","n/e","7","1","n/e","0"
"BZN|SI","14.04.2024 20:00 - 14.04.2024 21:00 (CET/CEST)","11","n/e","490","n/e","41","n/e","0","n/e","n/e","n/e","159","","842","n/e","n/e","0","n/e","n/e","4","1","n/e","0"
"BZN|SI","14.04.2024 21:00 - 14.04.2024 22:00 (CET/CEST)","11","n/e","484","n/e","36","n/e","0","n/e","n/e","n/e","0","","840","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 22:00 - 14.04.2024 23:00 (CET/CEST)","11","n/e","479","n/e","35","n/e","0","n/e","n/e","n/e","0","","833","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","14.04.2024 23:00 - 15.04.2024 00:00 (CET/CEST)","11","n/e","416","n/e","33","n/e","0","n/e","n/e","n/e","0","","810","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","15.04.2024 00:00 - 15.04.2024 01:00 (CET/CEST)","10","n/e","358","n/e","31","n/e","0","n/e","n/e","n/e","0","","688","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","15.04.2024 01:00 - 15.04.2024 02:00 (CET/CEST)","10","n/e","267","n/e","32","n/e","0","n/e","n/e","n/e","0","","656","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","15.04.2024 02:00 - 15.04.2024 03:00 (CET/CEST)","10","n/e","249","n/e","32","n/e","0","n/e","n/e","n/e","0","","645","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","15.04.2024 03:00 - 15.04.2024 04:00 (CET/CEST)","10","n/e","240","n/e","34","n/e","0","n/e","n/e","n/e","0","","656","n/e","n/e","0","n/e","n/e","3","1","n/e","0"
"BZN|SI","15.04.2024 04:00 - 15.04.2024 05:00 (CET/CEST)","10","n/e","259","n/e","34","n/e","0","n/e","n/e","n/e","0","","702","n/e","n/e","0","n/e","n/e","4","1","n/e","0"
"BZN|SI","15.04.2024 05:00 - 15.04.2024 06:00 (CET/CEST)","10","n/e","354","n/e","37","n/e","0","n/e","n/e","n/e","0","","780","n/e","n/e","0","n/e","n/e","4","1","n/e","0"
"BZN|SI","15.04.2024 06:00 - 15.04.2024 07:00 (CET/CEST)","10","n/e","491","n/e","38","n/e","0","n/e","n/e","n/e","167","","800","n/e","n/e","0","n/e","n/e","8","1","n/e","0"
"BZN|SI","15.04.2024 07:00 - 15.04.2024 08:00 (CET/CEST)","10","n/e","501","n/e","40","n/e","0","n/e","n/e","n/e","166","","799","n/e","n/e","0","n/e","n/e","50","1","n/e","0"
"BZN|SI","15.04.2024 08:00 - 15.04.2024 09:00 (CET/CEST)","10","n/e","476","n/e","38","n/e","0","n/e","n/e","n/e","165","","732","n/e","n/e","0","n/e","n/e","129","1","n/e","0"
"BZN|SI","15.04.2024 09:00 - 15.04.2024 10:00 (CET/CEST)","10","n/e","409","n/e","36","n/e","0","n/e","n/e","n/e","100","","656","n/e","n/e","0","n/e","n/e","211","1","n/e","1"
"BZN|SI","15.04.2024 10:00 - 15.04.2024 11:00 (CET/CEST)","10","n/e","310","n/e","35","n/e","0","n/e","n/e","n/e","0","","603","n/e","n/e","0","n/e","n/e","286","1","n/e","1"
"BZN|SI","15.04.2024 11:00 - 15.04.2024 12:00 (CET/CEST)","10","n/e","224","n/e","33","n/e","0","n/e","n/e","n/e","0","","472","n/e","n/e","0","n/e","n/e","339","1","n/e","1"
"BZN|SI","15.04.2024 12:00 - 15.04.2024 13:00 (CET/CEST)","10","n/e","225","n/e","32","n/e","0","n/e","n/e","n/e","0","","404","n/e","n/e","0","n/e","n/e","350","1","n/e","1"
"BZN|SI","15.04.2024 13:00 - 15.04.2024 14:00 (CET/CEST)","10","n/e","225","n/e","31","n/e","0","n/e","n/e","n/e","0","","368","n/e","n/e","0","n/e","n/e","346","1","n/e","2"
"BZN|SI","15.04.2024 14:00 - 15.04.2024 15:00 (CET/CEST)","10","n/e","226","n/e","33","n/e","0","n/e","n/e","n/e","0","","366","n/e","n/e","0","n/e","n/e","320","1","n/e","2"
"BZN|SI","15.04.2024 15:00 - 15.04.2024 16:00 (CET/CEST)","10","n/e","234","n/e","31","n/e","0","n/e","n/e","n/e","0","","612","n/e","n/e","0","n/e","n/e","257","1","n/e","2"
"BZN|SI","15.04.2024 16:00 - 15.04.2024 17:00 (CET/CEST)","10","n/e","349","n/e","31","n/e","0","n/e","n/e","n/e","121","","754","n/e","n/e","0","n/e","n/e","184","1","n/e","1"
"BZN|SI","15.04.2024 17:00 - 15.04.2024 18:00 (CET/CEST)","10","n/e","444","n/e","32","n/e","0","n/e","n/e","n/e","143","","788","n/e","n/e","0","n/e","n/e","114","1","n/e","2"
"BZN|SI","15.04.2024 18:00 - 15.04.2024 19:00 (CET/CEST)","10","n/e","488","n/e","35","n/e","0","n/e","n/e","n/e","159","","811","n/e","n/e","0","n/e","n/e","43","1","n/e","1"
"BZN|SI","15.04.2024 19:00 - 15.04.2024 20:00 (CET/CEST)","10","n/e","494","n/e","40","n/e","0","n/e","n/e","n/e","170","","831","n/e","n/e","0","n/e","n/e","7","1","n/e","1"
"BZN|SI","15.04.2024 20:00 - 15.04.2024 21:00 (CET/CEST)","10","n/e","486","n/e","40","n/e","0","n/e","n/e","n/e","169","","833","n/e","n/e","0","n/e","n/e","4","1","n/e","1"
"BZN|SI","15.04.2024 21:00 - 15.04.2024 22:00 (CET/CEST)","10","n/e","387","n/e","35","n/e","0","n/e","n/e","n/e","40","","823","n/e","n/e","0","n/e","n/e","4","1","n/e","1"
"BZN|SI","15.04.2024 22:00 - 15.04.2024 23:00 (CET/CEST)","10","n/e","294","n/e","34","n/e","0","n/e","n/e","n/e","0","","794","n/e","n/e","0","n/e","n/e","3","1","n/e","1"
